file_date,latitude,longitude,sza,vza,xco2,xco2_sigma,xco2_qual,time,GID_0,COUNTRY
2020-01-16,11.346626,108.85109,37.844116,0.5182805,415.93466,0.47845072,1.0,2020-01-16 06:13:51.895024896,VNM,Vietnam
2020-01-16,11.366976,108.84679,37.860027,0.52006716,413.86166,0.60161746,1.0,2020-01-16 06:13:52.227994368,VNM,Vietnam
2020-01-16,11.358753,108.852135,37.855774,0.40847635,414.46655,0.6152878,0.0,2020-01-16 06:13:52.254991104,VNM,Vietnam
2020-01-16,11.350422,108.857445,37.851414,0.29749712,414.74823,0.48332202,0.0,2020-01-16 06:13:52.282027776,VNM,Vietnam
2020-01-16,11.342043,108.862686,37.846977,0.18960254,415.03952,0.4125012,1.0,2020-01-16 06:13:52.309024000,VNM,Vietnam
2020-01-16,11.387172,108.842316,37.87573,0.52089244,413.351,0.61403507,1.0,2020-01-16 06:13:52.562010112,VNM,Vietnam
2020-01-16,11.378951,108.847664,37.871475,0.40928936,413.65485,0.62656426,1.0,2020-01-16 06:13:52.588000512,VNM,Vietnam
2020-01-16,11.370623,108.85298,37.867115,0.29828435,414.0602,0.5749582,1.0,2020-01-16 06:13:52.614996992,VNM,Vietnam
2020-01-16,11.362245,108.85823,37.86268,0.1903215,416.02466,0.58145046,1.0,2020-01-16 06:13:52.641993472,VNM,Vietnam
2020-01-16,11.353908,108.86336,37.858223,0.09764768,414.7715,0.5619003,1.0,2020-01-16 06:13:52.668989952,VNM,Vietnam
2020-01-16,11.345507,108.86843,37.85368,0.09197173,414.83478,0.49361,1.0,2020-01-16 06:13:52.695986176,VNM,Vietnam
2020-01-16,11.4073925,108.83784,37.89145,0.5217419,411.46136,0.6237048,1.0,2020-01-16 06:13:52.895019520,VNM,Vietnam
2020-01-16,11.39915,108.8432,37.88718,0.4101015,412.3617,0.6290981,1.0,2020-01-16 06:13:52.921010176,VNM,Vietnam
2020-01-16,11.390822,108.84852,37.88282,0.29907143,415.1467,0.57944167,1.0,2020-01-16 06:13:52.948006656,VNM,Vietnam
2020-01-16,11.382447,108.85377,37.878387,0.19104226,414.42908,0.582062,1.0,2020-01-16 06:13:52.975003136,VNM,Vietnam
2020-01-16,11.374111,108.8589,37.873928,0.09806667,415.61923,0.5535907,1.0,2020-01-16 06:13:53.001999616,VNM,Vietnam
2020-01-16,11.365712,108.863976,37.86939,0.09135582,415.3084,0.5385169,1.0,2020-01-16 06:13:53.028996096,VNM,Vietnam
2020-01-16,11.357272,108.868965,37.864773,0.18117836,413.9112,0.568996,0.0,2020-01-16 06:13:53.055992320,VNM,Vietnam
2020-01-16,11.348785,108.873886,37.860085,0.28790116,412.82397,0.46834314,1.0,2020-01-16 06:13:53.082988800,VNM,Vietnam
2020-01-16,11.427599,108.833374,37.90717,0.522585,412.11145,0.4685949,0.0,2020-01-16 06:13:53.227989248,VNM,Vietnam
2020-01-16,11.41936,108.83875,37.902912,0.41095427,411.46033,0.43711147,1.0,2020-01-16 06:13:53.255025920,VNM,Vietnam
2020-01-16,11.411041,108.844086,37.898563,0.29994917,411.89462,0.5762238,1.0,2020-01-16 06:13:53.282022144,VNM,Vietnam
2020-01-16,11.402673,108.84935,37.894142,0.19196148,411.78537,0.5890236,1.0,2020-01-16 06:13:53.309018624,VNM,Vietnam
2020-01-16,11.394345,108.8545,37.889694,0.09898219,415.29596,0.57039595,1.0,2020-01-16 06:13:53.336015104,VNM,Vietnam
2020-01-16,11.385954,108.85959,37.885166,0.09139042,415.89822,0.5383509,1.0,2020-01-16 06:13:53.363011328,VNM,Vietnam
2020-01-16,11.3775215,108.8646,37.88056,0.18071687,413.48743,0.5314803,1.0,2020-01-16 06:13:53.389001984,VNM,Vietnam
2020-01-16,11.369042,108.86953,37.875885,0.28730634,411.57947,0.55180264,0.0,2020-01-16 06:13:53.415998464,VNM,Vietnam
2020-01-16,11.447874,108.82905,37.923027,0.5236159,410.98117,0.5531954,1.0,2020-01-16 06:13:53.562004480,VNM,Vietnam
2020-01-16,11.439636,108.834435,37.918766,0.4120434,411.38782,0.4919088,0.0,2020-01-16 06:13:53.587995136,VNM,Vietnam
2020-01-16,11.431318,108.83977,37.914417,0.3011327,411.26978,0.4796047,0.0,2020-01-16 06:13:53.614991616,VNM,Vietnam
2020-01-16,11.422953,108.84504,37.909996,0.19332008,411.40472,0.5642121,1.0,2020-01-16 06:13:53.641988096,VNM,Vietnam
2020-01-16,11.414626,108.85019,37.905552,0.10065852,412.58292,0.4399978,0.0,2020-01-16 06:13:53.669024768,VNM,Vietnam
2020-01-16,11.397805,108.8603,37.89642,0.18057466,412.48816,0.5759088,1.0,2020-01-16 06:13:53.723017728,VNM,Vietnam
2020-01-16,11.389328,108.865234,37.89174,0.28687647,412.25403,0.5420407,0.0,2020-01-16 06:13:53.749008128,VNM,Vietnam
2020-01-16,11.468148,108.82473,37.938885,0.5246484,411.0721,0.5523082,1.0,2020-01-16 06:13:53.895014400,VNM,Vietnam
2020-01-16,11.459912,108.83012,37.934624,0.41313532,411.11282,0.53700906,1.0,2020-01-16 06:13:53.921004800,VNM,Vietnam
2020-01-16,11.451596,108.83545,37.930275,0.3023203,411.52527,0.48366046,1.0,2020-01-16 06:13:53.948001280,VNM,Vietnam
2020-01-16,11.443232,108.84073,37.925854,0.1946843,411.56644,0.4677337,0.0,2020-01-16 06:13:53.974997760,VNM,Vietnam
2020-01-16,11.434907,108.84589,37.92141,0.102339014,411.54797,0.47609723,0.0,2020-01-16 06:13:54.001994240,VNM,Vietnam
2020-01-16,11.426518,108.850975,37.91688,0.09297043,411.3686,0.45771578,0.0,2020-01-16 06:13:54.028990464,VNM,Vietnam
2020-01-16,11.418089,108.855995,37.912277,0.18045343,412.03946,0.5238693,1.0,2020-01-16 06:13:54.055986944,VNM,Vietnam
2020-01-16,11.409614,108.86093,37.9076,0.28646025,410.3371,0.5981943,1.0,2020-01-16 06:13:54.083023616,VNM,Vietnam
2020-01-16,11.488407,108.82039,37.954723,0.52560776,410.3876,0.458027,0.0,2020-01-16 06:13:54.228024064,VNM,Vietnam
2020-01-16,11.480158,108.82576,37.950443,0.41405305,410.80826,0.46279222,0.0,2020-01-16 06:13:54.255020288,VNM,Vietnam
2020-01-16,11.4718275,108.83108,37.94607,0.3031901,410.7559,0.5060431,1.0,2020-01-16 06:13:54.282016768,VNM,Vietnam
2020-01-16,11.463449,108.836334,37.941624,0.19548796,410.66672,0.5073782,1.0,2020-01-16 06:13:54.309013248,VNM,Vietnam
2020-01-16,11.455109,108.84148,37.937157,0.10294125,411.75436,0.50787926,0.0,2020-01-16 06:13:54.336009472,VNM,Vietnam
2020-01-16,11.446706,108.84656,37.932606,0.0927285,411.5543,0.48576918,0.0,2020-01-16 06:13:54.363006208,VNM,Vietnam
2020-01-16,11.438262,108.851555,37.92798,0.17993037,410.85278,0.42500624,1.0,2020-01-16 06:13:54.388996608,VNM,Vietnam
2020-01-16,11.429772,108.85648,37.923275,0.28592396,411.17407,0.4862198,1.0,2020-01-16 06:13:54.415993088,VNM,Vietnam
